timestamp;ewma;instruction
59;-57.0;FAST
69;-45.0;FAST
80;-49.5;FAST
90;-49.125;FAST
95;-49.125;FAST
101;-55.78125;FAST
110;-57.4453125;FAST
115;-57.4453125;FAST
121;-51.111328125;FAST
131;-48.02783203125;FAST
141;-45.0069580078125;FAST
146;-45.0069580078125;FAST
152;-48.001739501953125;FAST
162;-44.25043487548828;FAST
171;-51.56260871887207;FAST
181;-51.14065217971802;FAST
192;-51.035163044929504;FAST
