timestamp;ewma;instruction
55;-47;FAST
64;-49;FAST
69;-49;FAST
76;-49;FAST
81;-49;FAST
87;-49;FAST
92;-49;FAST
97;-49;FAST
103;-49;FAST
108;-49;FAST
117;-49;FAST
122;-49;FAST
128;-49;FAST
