timestamp;ewma;instruction
29;-28.0;BASE
31;-28.0;BASE
36;-28.0;BASE
38;-28.0;BASE
41;-28.0;BASE
46;-28.0;BASE
48;-28.0;BASE
51;-28.0;BASE
56;-28.0;BASE
