timestamp;ewma;instruction
69;-22.0;BASE
71;-22.0;BASE
73;-22.75;BASE
75;-22.75;BASE
78;-34.1875;BASE
80;-34.1875;BASE
84;-49.796875;FAST
86;-49.796875;FAST
89;-58.19921875;SLOWER
91;-58.19921875;SLOWER
95;-65.5498046875;SLOWER
97;-65.5498046875;SLOWER
99;-75.637451171875;SLOWER
101;-75.637451171875;SLOWER
105;-66.90936279296875;SLOWER
