timestamp;ewma;instruction
66;-52;SLOW
75;-51;SLOW
80;-51;SLOW
85;-51;SLOW
91;-51;SLOW
96;-51;SLOW
107;-51;SLOW
116;-51;SLOW
125;-51;SLOW
135;-50;SLOW
140;-50;SLOW
146;-50;SLOW
151;-50;SLOW
157;-50;SLOW
