timestamp;ewma;instruction
45;-46;SLOW
50;-46;SLOW
56;-44;SLOW
65;-47;SLOW
70;-47;SLOW
77;-47;SLOW
87;-47;SLOW
97;-47;SLOW
106;-47;SLOW
116;-47;SLOW
125;-47;SLOW
135;-47;SLOW
145;-47;SLOW
150;-47;SLOW
155;-47;SLOW
164;-47;SLOW
174;-47;SLOW
183;-47;SLOW
193;-47;SLOW
202;-47;SLOW
212;-47;SLOW
221;-47;SLOW
231;-47;SLOW
241;-47;SLOW
